segment_id,emotion
dialogues_gemma3-27B/food_17_10/segments/010_LLM2_sad.wav,sad
dialogues_qwen2.5-32B_phi4-14B/news_27_5/segments/005_LLM1_sad.wav,sad
dialogues_llama3-70B_qwen2.5-72B/work_82_5/segments/004_LLM2_disgust.wav,disgust
dialogues_llama3-70B/books_67_4/segments/003_LLM1_neutral.wav,neutral
dialogues_qwen2.5-32B/traditions_71_7/segments/006_LLM2_neutral.wav,neutral
dialogues_llama3-70B_qwen2.5-72B/music_13_9/segments/007_LLM1_calm.wav,calm
dialogues_llama3-8B/movies_41_4/segments/001_LLM1_disgust.wav,disgust
dialogues_llama3-70B/music_38_10/segments/001_LLM1_sad.wav,sad
dialogues_llama3-8B/books_61_4/segments/002_LLM2_surprised.wav,surprised
dialogues_phi4-14B/finance_16_5/segments/002_LLM2_angry.wav,angry
dialogues_llama3-70B/politics_30_10/segments/002_LLM2_angry.wav,angry
dialogues_llama3-70B/events_17_5/segments/002_LLM2_happy.wav,happy
dialogues_qwen2.5-72B/sports_2_8/segments/007_LLM1_calm.wav,calm
dialogues_llama3-70B/nature_17_5/segments/005_LLM1_sad.wav,sad
dialogues_qwen2.5-32B_phi4-14B/traditions_82_6/segments/005_LLM1_neutral.wav,neutral
dialogues_llama3-8B_gemma3-4B/hobbies_64_9/segments/001_LLM1_neutral.wav,neutral
dialogues_qwen2.5-72B/celebrities_47_10/segments/009_LLM1_angry.wav,angry
dialogues_qwen2.5-32B_phi4-14B/science_47_7/segments/004_LLM2_surprised.wav,surprised
dialogues_qwen2.5-32B_gemma3-27B/cars_18_8/segments/004_LLM2_happy.wav,happy
dialogues_qwen2.5-72B/news_35_10/segments/001_LLM1_fearful.wav,fearful
dialogues_qwen2.5-32B_phi4-14B/traditions_88_7/segments/006_LLM2_happy.wav,happy
dialogues_gemma3-4B/shopping_1_8/segments/007_LLM1_calm.wav,calm
dialogues_qwen2.5-72B/philosophy_17_10/segments/008_LLM2_neutral.wav,neutral
dialogues_llama3-70B/work_100_9/segments/003_LLM1_angry.wav,angry
dialogues_gemma3-4B/politics_12_7/segments/003_LLM1_fearful.wav,fearful
dialogues_qwen2.5-72B/events_18_7/segments/003_LLM1_sad.wav,sad
dialogues_qwen2.5-72B/food_42_3/segments/002_LLM2_sad.wav,sad
dialogues_gemma3-27B/relationships_50_10/segments/008_LLM2_fearful.wav,fearful
dialogues_llama3-8B_cohere7B/celebrities_92_8/segments/002_LLM2_surprised.wav,surprised
dialogues_llama3-70B/food_18_8/segments/006_LLM2_calm.wav,calm
dialogues_llama3-70B_qwen2.5-72B/food_26_3/segments/001_LLM1_sad.wav,sad
dialogues_qwen2.5-32B/cooking_91_6/segments/003_LLM1_calm.wav,calm
dialogues_qwen2.5-72B/politics_45_6/segments/006_LLM2_disgust.wav,disgust
dialogues_gemma3-27B/social_media_2_8/segments/006_LLM2_calm.wav,calm
dialogues_cohere7B/music_76_3/segments/003_LLM1_sad.wav,sad
dialogues_qwen2.5-32B/news_17_10/segments/001_LLM1_angry.wav,angry
dialogues_qwen2.5-32B_gemma3-27B/spirituality_42_7/segments/001_LLM1_sad.wav,sad
dialogues_qwen2.5-72B/gardening_18_4/segments/003_LLM1_surprised.wav,surprised
dialogues_llama3-8B_gemma3-4B/politics_13_10/segments/010_LLM2_angry.wav,angry
dialogues_qwen2.5-32B/cars_64_4/segments/001_LLM1_surprised.wav,surprised
dialogues_cohere7B_gemma3-4B/technology_13_5/segments/004_LLM2_angry.wav,angry
dialogues_llama3-8B_cohere7B/politics_40_4/segments/002_LLM2_surprised.wav,surprised
dialogues_qwen2.5-32B/movies_89_5/segments/003_LLM1_disgust.wav,disgust
dialogues_cohere7B/movies_47_5/segments/005_LLM1_disgust.wav,disgust
dialogues_llama3-70B_qwen2.5-72B/movies_41_4/segments/002_LLM2_disgust.wav,disgust
dialogues_gemma3-4B/philosophy_3_7/segments/002_LLM2_surprised.wav,surprised
dialogues_qwen2.5-72B/books_5_7/segments/002_LLM2_sad.wav,sad
dialogues_qwen2.5-72B/sports_84_10/segments/002_LLM2_happy.wav,happy
dialogues_llama3-70B_qwen2.5-72B/makeup_83_10/segments/009_LLM1_neutral.wav,neutral
dialogues_cohere7B_gemma3-4B/books_48_7/segments/005_LLM1_sad.wav,sad
dialogues_qwen2.5-32B/social_media_42_7/segments/001_LLM1_sad.wav,sad
dialogues_phi4-14B_gemma3-27B/movies_10_4/segments/002_LLM2_sad.wav,sad
dialogues_phi4-14B_gemma3-27B/finance_21_3/segments/002_LLM2_disgust.wav,disgust
dialogues_qwen2.5-32B/finance_95_10/segments/004_LLM2_angry.wav,angry
dialogues_phi4-14B_gemma3-27B/work_57_8/segments/002_LLM2_angry.wav,angry
dialogues_phi4-14B_gemma3-27B/travel_57_5/segments/001_LLM1_surprised.wav,surprised
dialogues_cohere7B_gemma3-4B/fitness_39_3/segments/002_LLM2_angry.wav,angry
dialogues_phi4-14B_gemma3-27B/movies_29_10/segments/001_LLM1_sad.wav,sad
dialogues_llama3-8B_cohere7B/home_63_8/segments/005_LLM1_fearful.wav,fearful
dialogues_qwen2.5-72B/home_61_10/segments/010_LLM2_happy.wav,happy
dialogues_cohere7B_gemma3-4B/podcasts_41_6/segments/005_LLM1_neutral.wav,neutral
dialogues_llama3-8B_cohere7B/social_media_74_6/segments/006_LLM2_calm.wav,calm
dialogues_phi4-mini/fitness_70_6/segments/003_LLM1_surprised.wav,surprised
dialogues_gemma3-27B/sports_38_7/segments/002_LLM2_surprised.wav,surprised
dialogues_gemma3-27B/finance_45_7/segments/006_LLM2_disgust.wav,disgust
dialogues_llama3-8B_cohere7B/philosophy_69_6/segments/003_LLM1_neutral.wav,neutral
dialogues_qwen2.5-32B_phi4-14B/movies_77_8/segments/007_LLM1_disgust.wav,disgust
dialogues_gemma3-27B/movies_59_4/segments/002_LLM2_disgust.wav,disgust
dialogues_phi4-14B_gemma3-27B/cooking_40_10/segments/004_LLM2_sad.wav,sad
dialogues_llama3-8B_cohere7B/traditions_84_3/segments/002_LLM2_happy.wav,happy
dialogues_qwen2.5-72B/languages_37_10/segments/009_LLM1_calm.wav,calm
dialogues_qwen2.5-32B/movies_68_6/segments/001_LLM1_disgust.wav,disgust
dialogues_qwen2.5-32B_gemma3-27B/social_media_80_7/segments/005_LLM1_sad.wav,sad
dialogues_phi4-14B_gemma3-27B/holidays_55_9/segments/008_LLM2_disgust.wav,disgust
dialogues_llama3-70B/philosophy_63_5/segments/005_LLM1_neutral.wav,neutral
dialogues_llama3-70B_qwen2.5-72B/nature_86_10/segments/007_LLM1_calm.wav,calm
dialogues_gemma3-27B/finance_47_6/segments/002_LLM2_fearful.wav,fearful
dialogues_gemma3-27B/pets_57_6/segments/005_LLM1_neutral.wav,neutral
dialogues_gemma3-27B/books_76_5/segments/001_LLM1_sad.wav,sad
dialogues_gemma3-27B/finance_1_4/segments/004_LLM2_fearful.wav,fearful
dialogues_qwen2.5-32B_phi4-14B/politics_58_10/segments/009_LLM1_angry.wav,angry
dialogues_cohere7B_gemma3-4B/travel_62_9/segments/009_LLM1_surprised.wav,surprised
dialogues_qwen2.5-32B/weather_82_9/segments/003_LLM1_surprised.wav,surprised
dialogues_cohere7B_gemma3-4B/work_63_3/segments/001_LLM1_fearful.wav,fearful
dialogues_qwen2.5-72B/hobbies_19_9/segments/005_LLM1_happy.wav,happy
dialogues_gemma3-27B/science_60_5/segments/002_LLM2_calm.wav,calm
dialogues_llama3-8B_gemma3-4B/hobbies_85_5/segments/004_LLM2_sad.wav,sad
dialogues_phi4-14B_gemma3-27B/weather_77_7/segments/005_LLM1_neutral.wav,neutral
dialogues_llama3-8B_gemma3-4B/music_84_3/segments/002_LLM2_angry.wav,angry
dialogues_qwen2.5-32B_gemma3-27B/fitness_62_7/segments/001_LLM1_angry.wav,angry
dialogues_llama3-8B/makeup_2_9/segments/008_LLM2_surprised.wav,surprised
dialogues_qwen2.5-72B/cooking_88_8/segments/003_LLM1_calm.wav,calm
dialogues_qwen2.5-32B/finance_79_5/segments/002_LLM2_disgust.wav,disgust
dialogues_llama3-70B_qwen2.5-72B/nature_27_10/segments/010_LLM2_happy.wav,happy
dialogues_phi4-14B_gemma3-27B/cars_80_10/segments/002_LLM2_sad.wav,sad
dialogues_phi4-14B_gemma3-27B/travel_18_5/segments/005_LLM1_happy.wav,happy
dialogues_qwen2.5-72B/travel_82_5/segments/004_LLM2_surprised.wav,surprised
dialogues_qwen2.5-32B_gemma3-27B/education_19_5/segments/004_LLM2_surprised.wav,surprised
dialogues_qwen2.5-32B_gemma3-27B/hobbies_58_10/segments/003_LLM1_happy.wav,happy
dialogues_llama3-8B_gemma3-4B/shopping_45_5/segments/002_LLM2_neutral.wav,neutral
dialogues_phi4-14B_gemma3-27B/politics_46_10/segments/010_LLM2_calm.wav,calm
dialogues_phi4-14B/news_21_3/segments/002_LLM2_sad.wav,sad
dialogues_llama3-70B/news_73_7/segments/002_LLM2_fearful.wav,fearful
dialogues_cohere7B/politics_14_4/segments/001_LLM1_angry.wav,angry
dialogues_qwen2.5-32B_gemma3-27B/movies_42_4/segments/002_LLM2_sad.wav,sad
dialogues_qwen2.5-32B_phi4-14B/holidays_67_9/segments/004_LLM2_surprised.wav,surprised
dialogues_gemma3-27B/politics_17_7/segments/003_LLM1_angry.wav,angry
dialogues_qwen2.5-72B/finance_90_9/segments/001_LLM1_fearful.wav,fearful
dialogues_phi4-14B_gemma3-27B/fitness_3_7/segments/001_LLM1_calm.wav,calm
dialogues_gemma3-27B/social_media_78_10/segments/010_LLM2_surprised.wav,surprised
dialogues_llama3-8B/movies_42_5/segments/002_LLM2_disgust.wav,disgust
dialogues_qwen2.5-32B_gemma3-27B/gaming_86_6/segments/001_LLM1_neutral.wav,neutral
dialogues_gemma3-27B/technology_44_6/segments/003_LLM1_surprised.wav,surprised
dialogues_phi4-14B_gemma3-27B/languages_7_9/segments/006_LLM2_happy.wav,happy
dialogues_phi4-14B_gemma3-27B/movies_72_9/segments/002_LLM2_disgust.wav,disgust
dialogues_llama3-70B_qwen2.5-72B/politics_39_8/segments/003_LLM1_calm.wav,calm
dialogues_qwen2.5-32B_phi4-14B/education_75_3/segments/002_LLM2_fearful.wav,fearful
dialogues_gemma3-27B/holidays_14_7/segments/005_LLM1_calm.wav,calm
dialogues_llama3-70B/movies_69_8/segments/001_LLM1_disgust.wav,disgust
dialogues_gemma3-27B/philosophy_1_10/segments/009_LLM1_surprised.wav,surprised
dialogues_llama3-70B_qwen2.5-72B/gardening_50_5/segments/005_LLM1_happy.wav,happy
dialogues_llama3-70B_qwen2.5-72B/makeup_92_9/segments/003_LLM1_neutral.wav,neutral
dialogues_gemma3-27B/news_82_7/segments/006_LLM2_fearful.wav,fearful
dialogues_qwen2.5-32B/relationships_60_3/segments/003_LLM1_fearful.wav,fearful
dialogues_qwen2.5-32B/podcasts_94_10/segments/006_LLM2_neutral.wav,neutral
dialogues_llama3-70B_qwen2.5-72B/politics_9_3/segments/003_LLM1_disgust.wav,disgust
dialogues_llama3-70B_qwen2.5-72B/celebrities_30_5/segments/004_LLM2_happy.wav,happy
dialogues_llama3-70B_qwen2.5-72B/events_65_8/segments/002_LLM2_happy.wav,happy
dialogues_qwen2.5-32B/travel_7_7/segments/003_LLM1_sad.wav,sad
dialogues_qwen2.5-32B/music_18_8/segments/004_LLM2_sad.wav,sad
dialogues_llama3-8B_cohere7B/education_29_4/segments/004_LLM2_disgust.wav,disgust
dialogues_llama3-70B/art_5_8/segments/005_LLM1_neutral.wav,neutral
dialogues_qwen2.5-72B/work_5_7/segments/006_LLM2_angry.wav,angry
dialogues_phi4-14B/politics_73_5/segments/002_LLM2_surprised.wav,surprised
dialogues_phi4-14B/technology_98_7/segments/007_LLM1_disgust.wav,disgust
dialogues_phi4-mini/politics_90_3/segments/002_LLM2_disgust.wav,disgust
dialogues_llama3-70B_qwen2.5-72B/politics_45_4/segments/003_LLM1_fearful.wav,fearful
dialogues_cohere7B_gemma3-4B/politics_25_4/segments/003_LLM1_angry.wav,angry
dialogues_qwen2.5-72B/technology_88_9/segments/003_LLM1_fearful.wav,fearful
dialogues_qwen2.5-32B_gemma3-27B/fitness_33_4/segments/004_LLM2_surprised.wav,surprised
dialogues_qwen2.5-32B/science_81_10/segments/009_LLM1_happy.wav,happy
dialogues_qwen2.5-72B/sports_34_9/segments/003_LLM1_calm.wav,calm
dialogues_phi4-14B/music_24_8/segments/004_LLM2_sad.wav,sad
dialogues_gemma3-27B/makeup_40_7/segments/002_LLM2_calm.wav,calm
dialogues_qwen2.5-32B_phi4-14B/books_32_10/segments/006_LLM2_calm.wav,calm
dialogues_qwen2.5-72B/movies_87_10/segments/010_LLM2_disgust.wav,disgust
dialogues_llama3-70B_qwen2.5-72B/health_96_7/segments/001_LLM1_sad.wav,sad
dialogues_phi4-14B_gemma3-27B/photography_18_9/segments/005_LLM1_fearful.wav,fearful
dialogues_llama3-70B_qwen2.5-72B/finance_56_10/segments/006_LLM2_surprised.wav,surprised
dialogues_gemma3-4B/holidays_22_10/segments/003_LLM1_fearful.wav,fearful
dialogues_qwen2.5-32B_gemma3-27B/holidays_72_5/segments/001_LLM1_calm.wav,calm
dialogues_qwen2.5-72B/weather_2_9/segments/002_LLM2_neutral.wav,neutral
dialogues_gemma3-27B/finance_11_7/segments/006_LLM2_disgust.wav,disgust
dialogues_qwen2.5-32B/podcasts_10_8/segments/001_LLM1_happy.wav,happy
dialogues_qwen2.5-32B_gemma3-27B/education_1_7/segments/006_LLM2_neutral.wav,neutral
dialogues_qwen2.5-32B_gemma3-27B/sports_80_7/segments/006_LLM2_happy.wav,happy
dialogues_gemma3-27B/finance_59_6/segments/003_LLM1_angry.wav,angry
dialogues_llama3-70B_qwen2.5-72B/politics_15_8/segments/005_LLM1_neutral.wav,neutral
dialogues_qwen2.5-72B/politics_29_8/segments/006_LLM2_disgust.wav,disgust
dialogues_llama3-70B_qwen2.5-72B/photography_49_7/segments/002_LLM2_calm.wav,calm
dialogues_gemma3-27B/philosophy_19_6/segments/004_LLM2_neutral.wav,neutral
dialogues_qwen2.5-32B_gemma3-27B/events_31_10/segments/002_LLM2_angry.wav,angry
dialogues_llama3-70B/books_2_9/segments/006_LLM2_disgust.wav,disgust
dialogues_phi4-14B/philosophy_95_4/segments/004_LLM2_fearful.wav,fearful
dialogues_llama3-70B/education_61_6/segments/004_LLM2_neutral.wav,neutral
dialogues_phi4-14B_gemma3-27B/celebrities_12_6/segments/001_LLM1_angry.wav,angry
dialogues_phi4-14B_gemma3-27B/events_93_9/segments/009_LLM1_happy.wav,happy
dialogues_qwen2.5-32B_gemma3-27B/history_37_9/segments/008_LLM2_sad.wav,sad
dialogues_qwen2.5-32B_phi4-14B/finance_11_10/segments/009_LLM1_disgust.wav,disgust
dialogues_qwen2.5-32B/technology_51_8/segments/002_LLM2_disgust.wav,disgust
dialogues_llama3-70B_qwen2.5-72B/finance_7_5/segments/002_LLM2_neutral.wav,neutral
dialogues_phi4-14B/education_48_6/segments/001_LLM1_angry.wav,angry
dialogues_qwen2.5-72B/spirituality_82_6/segments/005_LLM1_neutral.wav,neutral
dialogues_llama3-70B_qwen2.5-72B/celebrities_86_8/segments/003_LLM1_sad.wav,sad
dialogues_qwen2.5-32B_phi4-14B/news_29_10/segments/006_LLM2_sad.wav,sad
dialogues_qwen2.5-32B_phi4-14B/music_40_7/segments/002_LLM2_calm.wav,calm
dialogues_phi4-mini/movies_15_5/segments/005_LLM1_disgust.wav,disgust
dialogues_llama3-8B_gemma3-4B/technology_51_10/segments/003_LLM1_neutral.wav,neutral
dialogues_qwen2.5-32B_phi4-14B/social_media_22_6/segments/002_LLM2_disgust.wav,disgust
dialogues_qwen2.5-32B_phi4-14B/relationships_52_7/segments/005_LLM1_neutral.wav,neutral
dialogues_llama3-8B_cohere7B/work_42_8/segments/001_LLM1_angry.wav,angry
dialogues_qwen2.5-32B_gemma3-27B/news_26_4/segments/001_LLM1_fearful.wav,fearful
dialogues_qwen2.5-32B_gemma3-27B/spirituality_16_9/segments/009_LLM1_fearful.wav,fearful
dialogues_llama3-70B_qwen2.5-72B/music_68_10/segments/004_LLM2_sad.wav,sad
dialogues_qwen2.5-32B_gemma3-27B/politics_100_9/segments/001_LLM1_angry.wav,angry
dialogues_gemma3-27B/travel_95_10/segments/007_LLM1_happy.wav,happy
dialogues_gemma3-27B/science_40_8/segments/004_LLM2_calm.wav,calm
dialogues_qwen2.5-32B_gemma3-27B/movies_21_3/segments/001_LLM1_disgust.wav,disgust
dialogues_llama3-70B_qwen2.5-72B/relationships_55_9/segments/005_LLM1_happy.wav,happy
dialogues_llama3-70B/hobbies_90_6/segments/005_LLM1_happy.wav,happy
dialogues_llama3-70B/politics_65_7/segments/002_LLM2_disgust.wav,disgust
dialogues_llama3-8B/nature_34_4/segments/002_LLM2_neutral.wav,neutral
dialogues_qwen2.5-32B_gemma3-27B/food_21_10/segments/008_LLM2_sad.wav,sad
dialogues_llama3-70B/travel_53_9/segments/002_LLM2_disgust.wav,disgust
dialogues_llama3-8B/education_79_5/segments/002_LLM2_disgust.wav,disgust
dialogues_qwen2.5-32B/finance_78_9/segments/006_LLM2_fearful.wav,fearful
dialogues_phi4-14B_gemma3-27B/podcasts_29_8/segments/001_LLM1_sad.wav,sad
dialogues_gemma3-27B/politics_56_6/segments/005_LLM1_disgust.wav,disgust
dialogues_qwen2.5-32B/history_43_5/segments/004_LLM2_surprised.wav,surprised
dialogues_llama3-8B_cohere7B/books_39_7/segments/004_LLM2_angry.wav,angry
dialogues_llama3-70B/history_55_6/segments/006_LLM2_neutral.wav,neutral
dialogues_qwen2.5-32B_phi4-14B/science_2_4/segments/001_LLM1_calm.wav,calm
dialogues_gemma3-4B/social_media_3_10/segments/001_LLM1_sad.wav,sad
dialogues_llama3-70B_qwen2.5-72B/news_39_3/segments/001_LLM1_surprised.wav,surprised
dialogues_phi4-14B_gemma3-27B/relationships_20_6/segments/005_LLM1_disgust.wav,disgust
dialogues_qwen2.5-32B_gemma3-27B/finance_72_10/segments/002_LLM2_angry.wav,angry
dialogues_cohere7B_gemma3-4B/education_63_7/segments/002_LLM2_disgust.wav,disgust
dialogues_llama3-70B/podcasts_11_7/segments/003_LLM1_happy.wav,happy
dialogues_llama3-70B_qwen2.5-72B/art_95_6/segments/001_LLM1_neutral.wav,neutral
dialogues_gemma3-27B/politics_64_6/segments/001_LLM1_angry.wav,angry
dialogues_qwen2.5-72B/food_10_9/segments/001_LLM1_sad.wav,sad
dialogues_qwen2.5-32B/politics_10_6/segments/005_LLM1_fearful.wav,fearful
dialogues_gemma3-27B/art_70_10/segments/005_LLM1_neutral.wav,neutral
dialogues_qwen2.5-32B_phi4-14B/celebrities_10_10/segments/002_LLM2_fearful.wav,fearful
dialogues_llama3-70B_qwen2.5-72B/celebrities_86_8/segments/002_LLM2_disgust.wav,disgust
dialogues_qwen2.5-32B/coding_30_7/segments/003_LLM1_happy.wav,happy
dialogues_qwen2.5-72B/finance_18_8/segments/003_LLM1_fearful.wav,fearful
dialogues_gemma3-27B/coding_4_9/segments/003_LLM1_surprised.wav,surprised
dialogues_qwen2.5-32B_gemma3-27B/spirituality_96_8/segments/006_LLM2_disgust.wav,disgust
dialogues_gemma3-27B/movies_59_4/segments/004_LLM2_disgust.wav,disgust
dialogues_llama3-70B_qwen2.5-72B/history_67_7/segments/005_LLM1_sad.wav,sad
dialogues_gemma3-27B/gaming_71_3/segments/002_LLM2_surprised.wav,surprised
dialogues_qwen2.5-72B/politics_65_6/segments/002_LLM2_angry.wav,angry
dialogues_qwen2.5-32B/shopping_26_10/segments/002_LLM2_neutral.wav,neutral
dialogues_llama3-70B/health_96_6/segments/003_LLM1_neutral.wav,neutral
dialogues_qwen2.5-32B/fitness_93_5/segments/002_LLM2_disgust.wav,disgust
dialogues_qwen2.5-32B_gemma3-27B/philosophy_28_7/segments/007_LLM1_calm.wav,calm
dialogues_llama3-8B_gemma3-4B/movies_43_3/segments/001_LLM1_disgust.wav,disgust
dialogues_qwen2.5-32B_gemma3-27B/music_38_8/segments/003_LLM1_calm.wav,calm
dialogues_qwen2.5-32B_phi4-14B/health_74_8/segments/001_LLM1_neutral.wav,neutral
dialogues_qwen2.5-72B/home_35_3/segments/003_LLM1_neutral.wav,neutral
dialogues_qwen2.5-32B_gemma3-27B/movies_30_7/segments/005_LLM1_disgust.wav,disgust
dialogues_qwen2.5-32B_gemma3-27B/health_93_4/segments/003_LLM1_happy.wav,happy
dialogues_llama3-70B_qwen2.5-72B/education_87_6/segments/003_LLM1_angry.wav,angry
dialogues_llama3-8B_cohere7B/home_9_9/segments/001_LLM1_neutral.wav,neutral
dialogues_phi4-14B_gemma3-27B/holidays_93_6/segments/005_LLM1_happy.wav,happy
dialogues_qwen2.5-72B/politics_33_9/segments/005_LLM1_fearful.wav,fearful
dialogues_qwen2.5-32B_gemma3-27B/makeup_94_10/segments/001_LLM1_neutral.wav,neutral
dialogues_cohere7B_gemma3-4B/politics_99_6/segments/003_LLM1_angry.wav,angry
dialogues_gemma3-4B/philosophy_90_10/segments/004_LLM2_calm.wav,calm
dialogues_llama3-70B/celebrities_25_10/segments/010_LLM2_neutral.wav,neutral
dialogues_qwen2.5-32B/pets_52_7/segments/005_LLM1_happy.wav,happy
dialogues_llama3-8B_cohere7B/cooking_83_8/segments/007_LLM1_neutral.wav,neutral
dialogues_qwen2.5-32B_gemma3-27B/philosophy_86_5/segments/003_LLM1_sad.wav,sad
dialogues_qwen2.5-72B/celebrities_68_7/segments/005_LLM1_angry.wav,angry
dialogues_qwen2.5-32B/health_59_10/segments/002_LLM2_sad.wav,sad
dialogues_llama3-8B/technology_29_5/segments/004_LLM2_calm.wav,calm
dialogues_qwen2.5-32B/politics_56_10/segments/010_LLM2_fearful.wav,fearful
dialogues_llama3-8B/music_69_9/segments/001_LLM1_sad.wav,sad
dialogues_qwen2.5-32B_gemma3-27B/spirituality_79_8/segments/002_LLM2_sad.wav,sad
dialogues_qwen2.5-32B_phi4-14B/technology_90_10/segments/003_LLM1_fearful.wav,fearful
dialogues_llama3-8B_gemma3-4B/social_media_21_6/segments/002_LLM2_fearful.wav,fearful
dialogues_gemma3-27B/work_10_8/segments/003_LLM1_fearful.wav,fearful
dialogues_qwen2.5-32B_gemma3-27B/gaming_5_4/segments/002_LLM2_neutral.wav,neutral
dialogues_qwen2.5-32B/celebrities_27_6/segments/001_LLM1_angry.wav,angry
dialogues_qwen2.5-32B_phi4-14B/photography_73_7/segments/007_LLM1_neutral.wav,neutral
dialogues_gemma3-27B/relationships_85_10/segments/001_LLM1_sad.wav,sad
dialogues_llama3-8B/languages_66_6/segments/004_LLM2_calm.wav,calm
dialogues_llama3-70B/events_66_10/segments/005_LLM1_disgust.wav,disgust
dialogues_phi4-14B/travel_26_7/segments/003_LLM1_happy.wav,happy
dialogues_qwen2.5-32B_phi4-14B/movies_24_7/segments/002_LLM2_sad.wav,sad
dialogues_qwen2.5-32B_phi4-14B/fitness_17_6/segments/001_LLM1_angry.wav,angry
dialogues_gemma3-4B/social_media_21_10/segments/002_LLM2_sad.wav,sad
dialogues_gemma3-27B/fitness_27_9/segments/003_LLM1_disgust.wav,disgust
dialogues_gemma3-27B/finance_70_3/segments/003_LLM1_fearful.wav,fearful
dialogues_llama3-8B_gemma3-4B/art_52_4/segments/003_LLM1_neutral.wav,neutral
dialogues_phi4-14B_gemma3-27B/celebrities_84_5/segments/003_LLM1_surprised.wav,surprised
dialogues_phi4-mini/music_94_3/segments/003_LLM1_sad.wav,sad
dialogues_gemma3-27B/movies_85_9/segments/006_LLM2_angry.wav,angry
dialogues_llama3-70B_qwen2.5-72B/education_95_9/segments/002_LLM2_calm.wav,calm
dialogues_cohere7B_gemma3-4B/news_59_4/segments/001_LLM1_surprised.wav,surprised
dialogues_llama3-8B/health_95_3/segments/002_LLM2_calm.wav,calm
dialogues_llama3-70B/fitness_89_9/segments/001_LLM1_angry.wav,angry
dialogues_qwen2.5-32B_gemma3-27B/health_62_7/segments/002_LLM2_fearful.wav,fearful
dialogues_gemma3-27B/news_72_4/segments/004_LLM2_fearful.wav,fearful
dialogues_llama3-8B_cohere7B/education_16_4/segments/004_LLM2_disgust.wav,disgust
dialogues_qwen2.5-32B_gemma3-27B/nature_30_6/segments/006_LLM2_sad.wav,sad
dialogues_cohere7B/work_100_4/segments/003_LLM1_fearful.wav,fearful
dialogues_llama3-8B/photography_12_6/segments/003_LLM1_happy.wav,happy
dialogues_llama3-70B/traditions_23_4/segments/001_LLM1_calm.wav,calm
dialogues_llama3-8B_gemma3-4B/hobbies_71_4/segments/003_LLM1_surprised.wav,surprised
dialogues_llama3-8B_gemma3-4B/education_56_4/segments/002_LLM2_surprised.wav,surprised
dialogues_gemma3-27B/news_76_9/segments/007_LLM1_fearful.wav,fearful
dialogues_llama3-8B_gemma3-4B/podcasts_59_6/segments/003_LLM1_surprised.wav,surprised
dialogues_llama3-8B_cohere7B/home_88_5/segments/004_LLM2_calm.wav,calm
dialogues_llama3-70B_qwen2.5-72B/spirituality_50_10/segments/007_LLM1_calm.wav,calm
dialogues_cohere7B_gemma3-4B/politics_12_5/segments/002_LLM2_disgust.wav,disgust
dialogues_phi4-14B_gemma3-27B/hobbies_71_9/segments/009_LLM1_calm.wav,calm
dialogues_phi4-14B/music_75_3/segments/002_LLM2_happy.wav,happy
dialogues_llama3-70B/books_48_6/segments/005_LLM1_sad.wav,sad
dialogues_qwen2.5-72B/holidays_85_4/segments/003_LLM1_happy.wav,happy
dialogues_qwen2.5-72B/movies_25_8/segments/003_LLM1_fearful.wav,fearful
dialogues_qwen2.5-32B_gemma3-27B/events_82_8/segments/003_LLM1_disgust.wav,disgust
dialogues_qwen2.5-32B_phi4-14B/art_78_3/segments/002_LLM2_happy.wav,happy
dialogues_qwen2.5-32B_gemma3-27B/fitness_29_8/segments/002_LLM2_angry.wav,angry
dialogues_qwen2.5-32B/coding_7_8/segments/004_LLM2_surprised.wav,surprised
dialogues_qwen2.5-32B/sports_82_7/segments/004_LLM2_surprised.wav,surprised
dialogues_phi4-14B_gemma3-27B/technology_70_4/segments/001_LLM1_angry.wav,angry
dialogues_cohere7B_gemma3-4B/nature_12_4/segments/001_LLM1_happy.wav,happy
dialogues_gemma3-4B/books_3_6/segments/002_LLM2_sad.wav,sad
dialogues_llama3-70B/celebrities_59_7/segments/003_LLM1_disgust.wav,disgust
dialogues_gemma3-27B/travel_95_10/segments/002_LLM2_sad.wav,sad
dialogues_qwen2.5-32B/news_6_10/segments/007_LLM1_fearful.wav,fearful
dialogues_phi4-14B_gemma3-27B/politics_93_9/segments/007_LLM1_angry.wav,angry
dialogues_gemma3-27B/technology_38_9/segments/005_LLM1_angry.wav,angry
dialogues_qwen2.5-32B_gemma3-27B/spirituality_83_9/segments/009_LLM1_fearful.wav,fearful
dialogues_llama3-8B_gemma3-4B/social_media_21_6/segments/003_LLM1_angry.wav,angry
dialogues_qwen2.5-32B_phi4-14B/celebrities_18_8/segments/001_LLM1_sad.wav,sad
dialogues_llama3-70B/finance_55_10/segments/005_LLM1_fearful.wav,fearful
dialogues_qwen2.5-32B_phi4-14B/gardening_77_10/segments/008_LLM2_surprised.wav,surprised
dialogues_qwen2.5-72B/languages_91_7/segments/003_LLM1_happy.wav,happy
dialogues_gemma3-27B/history_7_6/segments/005_LLM1_calm.wav,calm
dialogues_phi4-mini/science_48_6/segments/001_LLM1_neutral.wav,neutral
dialogues_llama3-8B_gemma3-4B/news_78_4/segments/001_LLM1_angry.wav,angry
dialogues_llama3-70B_qwen2.5-72B/politics_24_9/segments/004_LLM2_fearful.wav,fearful
dialogues_llama3-8B_cohere7B/events_59_6/segments/005_LLM1_calm.wav,calm
